0.7059787749,0.3387400329,0.1039610523,9.991226263,0.0956510032,0.1266933823,296.7402319,
0.4750850811,0.1084568449,0.1163415088,3.730337436,0.1345661297,0.1134446018,323.203687,
0.4309685911,0.3472045183,0.1130763535,9.993660776,0.3012181213,0.1359703235,185.0965368,
0.3649888127,0.335777747,0.1063560618,9.525256584,0.3259673624,0.1609606178,141.1691056,
0.3138237398,0.0663760647,0.1080054174,0.7465479069,0.3374327506,0.1521062575,121.8244815,
0.3056082634,0.0234244281,0.1106390754,0.1002474558,0.1699704581,0.0955467589,253.7078551,
0.4781260504,0.0156745848,0.1139172242,0.1047092486,0.3702482745,0.0125582084,175.8016798,
0.3128816017,0.2654087457,0.1108394618,6.826110581,0.3558187965,0.0224365686,164.229987,
0.4086206886,0.3481303095,0.11626757,9.545918213,0.1327748059,0.1020690721,320.5167857,
0.7377920709,0.3499405136,0.1107164485,9.088161897,0.3296040898,0.1090026939,140.4161742,
0.3001247799,0.3282439146,0.1076880604,9.979267733,0.4007694409,0.0779153934,90.35189727,
0.3241777707,0.0209719352,0.116941948,1.075750638,0.1187850729,0.0320265391,380.1876823,
0.3280152491,0.0124740585,0.107297238,2.428302953,0.1507732516,0.1991841442,315.6271278,
0.6897992988,0.144684742,1.92091978,2.926622749,0.1680289361,0.1599618551,234.3256262,
0.3109016577,0.0569444829,0.3766336168,3.406744579,0.0321638175,0.0673262971,231.9383849,
0.3030935433,0.0584238045,0.1197109338,0.4829374734,0.2525419474,0.0100014217,229.5511437,
0.3183848805,0.0385004355,0.1074310086,9.728751517,0.1622559732,0.1108682531,227.1639025,
0.7345433586,0.3498405679,0.1157919855,9.647542461,0.2276910502,0.1408189683,224.7766612,
0.3315940777,0.0145038083,0.1100999621,0.1000800378,0.3384210529,0.1916843508,222.38942,
0.5966207967,0.3253398301,9.936828772,9.266734429,0.2202916622,0.0106637174,220.0021788,
0.7771379254,0.3492170549,9.979405347,8.676160672,0.0310217082,0.197258324,217.6149375,
0.5489198763,0.3080851787,0.1194530928,7.895053953,0.1171924177,0.1977518085,215.2276963,
0.3690135508,0.0137080944,0.1104379422,3.257821077,0.063261101,0.1412571551,212.8404551,
